-15.0161
 -13.0276
 -11.0411
 -9.0274
 -6.9910
 -5.0078
 -3.0124
 -1.0097
 14.9359
 12.9460
 10.9928
 8.9785
 6.9769
 4.9935
 2.9624
 0.9954
